userId,itemId,rating,timestamp,movielens_id,title,genre
1680,3476,5,974708813,3476,Jacob's Ladder (1990),Horror|Mystery|Thriller
1680,1407,4,974708857,1407,Scream (1996),Horror|Thriller
1680,3757,5,974708857,3757,Asylum (1972),Horror
1680,2160,5,974708857,2160,Rosemary's Baby (1968),Horror|Thriller
1680,1130,5,974708857,1130,"Howling, The (1980)",Horror
1680,2118,4,974708857,2118,"Dead Zone, The (1983)",Horror|Thriller
1680,1347,4,974708857,1347,"Nightmare on Elm Street, A (1984)",Horror
1680,1255,4,974708918,1255,Bad Taste (1987),Comedy|Horror
1680,2747,2,974708918,2747,"Little Shop of Horrors, The (1960)",Comedy|Horror
1680,2455,5,974708918,2455,"Fly, The (1986)",Horror|Sci-Fi
1680,70,2,974708918,70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller
1680,2550,5,974708918,2550,"Haunting, The (1963)",Horror|Thriller
4277,1210,4,965289972,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
4277,2311,4,965289972,2311,2010 (1984),Mystery|Sci-Fi
4277,2841,4,965289972,2841,Stir of Echoes (1999),Thriller
4277,356,5,965290019,356,Forrest Gump (1994),Comedy|Romance|War
4277,1003,4,965290019,1003,Extreme Measures (1996),Drama|Thriller
4277,117,2,965290019,117,"Young Poisoner's Handbook, The (1995)",Crime
4277,3238,2,965290145,3238,Eye of the Beholder (1999),Thriller
4277,3082,3,965290145,3082,"World Is Not Enough, The (1999)",Action|Thriller
4277,2997,4,965290194,2997,Being John Malkovich (1999),Comedy
4277,2858,5,965290194,2858,American Beauty (1999),Comedy|Drama
4277,3175,4,965290215,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
4277,3174,4,965290234,3174,Man on the Moon (1999),Comedy|Drama
4277,2976,2,965290261,2976,Bringing Out the Dead (1999),Drama|Horror
4277,290,5,965290366,290,Once Were Warriors (1994),Crime|Drama
4277,213,4,965290366,213,Burnt By the Sun (Utomlyonnye solntsem) (1994),Drama
4277,665,2,965290366,665,Underground (1995),War
4277,50,5,965290451,50,"Usual Suspects, The (1995)",Crime|Thriller
4277,326,4,965290451,326,To Live (Huozhe) (1994),Drama
4277,745,4,965290451,745,"Close Shave, A (1995)",Animation|Comedy|Thriller
4277,1148,4,965290451,1148,"Wrong Trousers, The (1993)",Animation|Comedy
4277,3429,4,965290481,3429,Creature Comforts (1990),Animation|Comedy
4277,1213,5,965290526,1213,GoodFellas (1990),Crime|Drama
4277,1719,5,965290526,1719,"Sweet Hereafter, The (1997)",Drama
4277,1223,4,965290526,1223,"Grand Day Out, A (1992)",Animation|Comedy
4277,2761,5,965290526,2761,"Iron Giant, The (1999)",Animation|Children's
4277,2908,5,965290606,2908,Boys Don't Cry (1999),Drama
4277,2175,5,965290606,2175,Déjà Vu (1997),Drama|Romance
4277,3728,5,965290606,3728,One False Move (1991),Thriller
4277,162,5,965290642,162,Crumb (1994),Documentary
4277,25,4,965290642,25,Leaving Las Vegas (1995),Drama|Romance
4277,2682,5,965290642,2682,Limbo (1999),Drama
4277,1617,5,965290642,1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
4277,1233,4,965290673,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War
4277,296,5,965290673,296,Pulp Fiction (1994),Crime|Drama
4277,36,5,965290673,36,Dead Man Walking (1995),Drama
4277,1631,4,965290673,1631,"Assignment, The (1997)",Thriller
4277,1089,5,965290673,1089,Reservoir Dogs (1992),Crime|Thriller
4277,1095,5,965290719,1095,Glengarry Glen Ross (1992),Drama
4277,34,4,965290719,34,Babe (1995),Children's|Comedy|Drama
4277,1912,5,965290719,1912,Out of Sight (1998),Action|Crime|Romance
4277,2966,5,965290719,2966,"Straight Story, The (1999)",Drama
4277,3265,4,965290719,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime
4277,1358,5,965290760,1358,Sling Blade (1996),Drama|Thriller
4277,1633,5,965290807,1633,Ulee's Gold (1997),Drama
4277,247,4,965290807,247,Heavenly Creatures (1994),Drama|Fantasy|Romance|Thriller
4277,555,5,965290807,555,True Romance (1993),Action|Crime|Romance
4277,2599,5,965290807,2599,Election (1999),Comedy
4277,235,3,965290807,235,Ed Wood (1994),Comedy|Drama
4277,581,5,965290807,581,"Celluloid Closet, The (1995)",Documentary
4277,217,4,965290851,217,"Babysitter, The (1995)",Drama|Thriller
1941,3153,3,974688999,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
1941,2101,4,974688999,2101,Squanto: A Warrior's Tale (1994),Adventure|Drama
1941,480,5,974688999,480,Jurassic Park (1993),Action|Adventure|Sci-Fi
1941,2432,4,974688999,2432,Stepmom (1998),Drama
1941,2139,3,974689238,2139,"Secret of NIMH, The (1982)",Animation|Children's
1941,674,1,974689238,674,Barbarella (1968),Adventure|Sci-Fi
1941,1968,3,974689238,1968,"Breakfast Club, The (1985)",Comedy|Drama
1941,2077,4,974689238,2077,"Journey of Natty Gann, The (1985)",Adventure|Children's
1941,3936,4,974689808,3936,"Phantom of the Opera, The (1943)",Drama|Thriller
1941,3937,3,974689808,3937,Runaway (1984),Sci-Fi|Thriller
1941,3932,4,974689881,3932,"Invisible Man, The (1933)",Horror|Sci-Fi
1941,3927,3,974689881,3927,Fantastic Voyage (1966),Adventure|Sci-Fi
1941,3926,3,974689881,3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
1941,3928,5,974689881,3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
1941,3930,4,974689881,3930,"Creature From the Black Lagoon, The (1954)",Horror
1941,3923,2,974689957,3923,Return of the Fly (1959),Horror|Sci-Fi
1941,3918,1,974689957,3918,Hellbound: Hellraiser II (1988),Horror
1941,3917,1,974689957,3917,Hellraiser (1987),Horror
1941,3919,1,974689957,3919,Hellraiser III: Hell on Earth (1992),Horror
1941,3409,5,974692292,3409,Final Destination (2000),Drama|Thriller
1941,3354,3,974692500,3354,Mission to Mars (2000),Sci-Fi
1941,2762,5,974692596,2762,"Sixth Sense, The (1999)",Thriller
1941,3753,5,974692660,3753,"Patriot, The (2000)",Action|Drama|War
1941,3300,3,974692745,3300,Pitch Black (2000),Action|Sci-Fi
1941,2721,5,974692798,2721,Trick (1999),Romance
1941,1214,5,974850367,1214,Alien (1979),Action|Horror|Sci-Fi|Thriller
1941,1278,4,974850367,1278,Young Frankenstein (1974),Comedy|Horror
1941,2664,5,974850367,2664,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
1941,1387,4,974850367,1387,Jaws (1975),Action|Horror
1941,1219,5,974850367,1219,Psycho (1960),Horror|Thriller
1941,2716,5,974850367,2716,Ghostbusters (1984),Comedy|Horror
1941,3727,1,974850403,3727,Near Dark (1987),Comedy|Horror
1941,1261,1,974850403,1261,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
1941,1333,5,974850403,1333,"Birds, The (1963)",Horror
1941,2288,2,974850403,2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
1941,1258,3,974850403,1258,"Shining, The (1980)",Horror
1941,1407,5,974850403,1407,Scream (1996),Horror|Thriller
1941,1994,5,974850430,1994,Poltergeist (1982),Horror|Thriller
1941,1340,5,974850430,1340,Bride of Frankenstein (1935),Horror
1941,3499,4,974850430,3499,Misery (1990),Horror
1941,2783,2,974850476,2783,"Tomb of Ligeia, The (1965)",Horror
1941,1997,4,974850476,1997,"Exorcist, The (1973)",Horror
1941,2645,3,974850476,2645,Dracula (1958),Horror
1941,2553,3,974850476,2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller
1941,3018,1,974850476,3018,Re-Animator (1985),Horror
1941,2780,3,974850476,2780,"Raven, The (1963)",Comedy|Horror
1941,1645,3,974850528,1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
1941,2167,1,974850528,2167,Blade (1998),Action|Adventure|Horror
1941,2377,3,974850528,2377,Lifeforce (1985),Horror|Sci-Fi
1941,1347,1,974850528,1347,"Nightmare on Elm Street, A (1984)",Horror
1181,157,4,974854052,157,Canadian Bacon (1994),Comedy|War
1181,3649,4,974854052,3649,American Gigolo (1980),Drama
1181,2089,3,974854052,2089,"Rescuers Down Under, The (1990)",Animation|Children's
1181,593,3,974854111,593,"Silence of the Lambs, The (1991)",Drama|Thriller
1181,292,2,974854111,292,Outbreak (1995),Action|Drama|Thriller
1181,2393,3,974854111,2393,Star Trek: Insurrection (1998),Action|Sci-Fi
1181,1283,4,974854111,1283,High Noon (1952),Western
1181,1946,3,974854111,1946,Marty (1955),Drama|Romance
1181,3879,2,974854311,3879,"Art of War, The (2000)",Action
1181,3863,3,974854374,3863,"Cell, The (2000)",Sci-Fi|Thriller
1181,3946,3,974854374,3946,Get Carter (2000),Action|Drama|Thriller
1181,3889,2,974854424,3889,Highlander: Endgame (2000),Action|Adventure|Fantasy
1181,2692,4,974854566,2692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
1181,1754,3,974854566,1754,Fallen (1998),Action|Mystery|Thriller
1181,2028,4,974854566,2028,Saving Private Ryan (1998),Action|Drama|War
1181,457,3,974854566,457,"Fugitive, The (1993)",Action|Thriller
1181,1233,5,974854566,1233,"Boat, The (Das Boot) (1981)",Action|Drama|War
1181,2278,5,974854643,2278,Ronin (1998),Action|Crime|Thriller
1181,2571,5,974854643,2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller
1181,3265,3,974854643,3265,Hard-Boiled (Lashou shentan) (1992),Action|Crime
1181,1408,2,974854643,1408,"Last of the Mohicans, The (1992)",Action|Romance|War
1181,2912,5,974854643,2912,"Limey, The (1999)",Action|Crime|Drama
1181,6,3,974854796,6,Heat (1995),Action|Crime|Thriller
1181,2916,4,974854796,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
1181,2353,3,974854796,2353,Enemy of the State (1998),Action|Thriller
1181,876,3,974854796,876,Police Story 4: Project S (Chao ji ji hua) (1993),Action
1181,2006,5,974854796,2006,"Mask of Zorro, The (1998)",Action|Adventure|Romance
1181,21,3,974854796,21,Get Shorty (1995),Action|Comedy|Drama
1181,1769,4,974854858,1769,"Replacement Killers, The (1998)",Action|Thriller
1181,1527,5,974854858,1527,"Fifth Element, The (1997)",Action|Sci-Fi
1181,112,4,974854858,112,Rumble in the Bronx (1995),Action|Adventure|Crime
1181,1610,3,974854858,1610,"Hunt for Red October, The (1990)",Action|Thriller
1181,353,3,974854922,353,"Crow, The (1994)",Action|Romance|Thriller
1181,1573,3,974854922,1573,Face/Off (1997),Action|Sci-Fi|Thriller
1181,1722,4,974854922,1722,Tomorrow Never Dies (1997),Action|Romance|Thriller
1181,10,4,974854922,10,GoldenEye (1995),Action|Adventure|Thriller
1181,1580,4,974855027,1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
1181,3256,3,974855027,3256,Patriot Games (1992),Action|Thriller
1181,377,4,974855027,377,Speed (1994),Action|Romance|Thriller
1181,494,5,974855027,494,Executive Decision (1996),Action|Thriller
1181,2540,4,974855027,2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller
1181,2826,4,974855027,2826,"13th Warrior, The (1999)",Action|Horror|Thriller
1181,434,3,974855093,434,Cliffhanger (1993),Action|Adventure|Crime
1181,1385,4,974855093,1385,Under Siege (1992),Action
1181,368,2,974855093,368,Maverick (1994),Action|Comedy|Western
1181,303,4,974855093,303,"Quick and the Dead, The (1995)",Action|Adventure|Western
1181,1676,3,974855093,1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
1181,2427,2,974855093,2427,"Thin Red Line, The (1998)",Action|Drama|War
1181,1479,3,974855134,1479,"Saint, The (1997)",Action|Romance|Thriller
1181,648,3,974855134,648,Mission: Impossible (1996),Action|Adventure|Mystery
889,1643,3,975247862,1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
889,2969,2,975247862,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance
889,3461,3,975247862,3461,Lord of the Flies (1963),Adventure|Drama|Thriller
889,1193,1,975247862,1193,One Flew Over the Cuckoo's Nest (1975),Drama
889,2430,3,975247862,2430,Mighty Joe Young (1949),Adventure|Children's|Drama
889,1266,3,975247862,1266,Unforgiven (1992),Western
889,3902,2,975247940,3902,Goya in Bordeaux (Goya en Bodeos) (1999),Drama
889,3911,3,975247940,3911,Best in Show (2000),Comedy
889,3897,3,975247940,3897,Almost Famous (2000),Comedy|Drama
889,3893,2,975247940,3893,Nurse Betty (2000),Comedy|Thriller
889,3863,2,975247940,3863,"Cell, The (2000)",Sci-Fi|Thriller
889,3915,2,975247940,3915,Girlfight (2000),Drama
889,3948,3,975247940,3948,Meet the Parents (2000),Comedy
889,3949,2,975247940,3949,Requiem for a Dream (2000),Drama
889,3901,1,975247972,3901,Duets (2000),Comedy|Drama
889,3865,2,975247972,3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary
889,3916,2,975247972,3916,Remember the Titans (2000),Drama
889,3951,1,975247972,3951,Two Family House (2000),Drama
889,3896,2,975247999,3896,"Way of the Gun, The (2000)",Crime|Thriller
889,3910,4,975247999,3910,Dancer in the Dark (2000),Drama|Musical
889,3952,2,975247999,3952,"Contender, The (2000)",Drama|Thriller
889,3909,2,975247999,3909,Woman on Top (2000),Comedy|Romance
889,3882,3,975247999,3882,Bring It On (2000),Comedy
889,3903,3,975248021,3903,Urbania (2000),Drama
889,3879,1,975248059,3879,"Art of War, The (2000)",Action
889,3943,2,975248059,3943,Bamboozled (2000),Comedy
889,3946,1,975248059,3946,Get Carter (2000),Action|Drama|Thriller
889,3889,1,975248081,3889,Highlander: Endgame (2000),Action|Adventure|Fantasy
889,951,4,975248165,951,His Girl Friday (1940),Comedy
889,3934,3,975248165,3934,Kronos (1957),Sci-Fi
889,3947,3,975248165,3947,Get Carter (1971),Thriller
889,1250,3,975248165,1250,"Bridge on the River Kwai, The (1957)",Drama|War
889,1284,3,975248165,1284,"Big Sleep, The (1946)",Film-Noir|Mystery
889,3929,3,975248165,3929,"Bank Dick, The (1940)",Comedy
889,3675,4,975248165,3675,White Christmas (1954),Musical
889,2791,4,975248201,2791,Airplane! (1980),Comedy
889,3932,3,975248201,3932,"Invisible Man, The (1933)",Horror|Sci-Fi
889,3928,3,975248201,3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
889,1269,3,975248201,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
889,1259,3,975248230,1259,Stand by Me (1986),Adventure|Comedy|Drama
889,2291,3,975248230,2291,Edward Scissorhands (1990),Drama|Romance
889,1249,3,975248230,1249,Nikita (La Femme Nikita) (1990),Thriller
889,1035,3,975248230,1035,"Sound of Music, The (1965)",Musical
889,2837,2,975248230,2837,Bedrooms & Hallways (1998),Comedy|Romance
889,3538,2,975248230,3538,East is East (1999),Comedy
889,2858,2,975248230,2858,American Beauty (1999),Comedy|Drama
889,3481,3,975248230,3481,High Fidelity (2000),Comedy
889,551,3,975248230,551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
889,3751,3,975248230,3751,Chicken Run (2000),Animation|Children's|Comedy
889,1673,3,975248256,1673,Boogie Nights (1997),Drama
3618,3528,4,966596458,3528,"Prince of Tides, The (1991)",Drama|Romance
3618,1958,3,966596458,1958,Terms of Endearment (1983),Comedy|Drama
3618,3366,4,966596458,3366,Where Eagles Dare (1969),Action|Adventure|War
3618,912,4,966596458,912,Casablanca (1942),Drama|Romance|War
3618,1230,4,966596492,1230,Annie Hall (1977),Comedy|Romance
3618,1667,3,966596492,1667,Mad City (1997),Action|Drama
3618,1591,2,966596492,1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller
3618,2826,3,966596730,2826,"13th Warrior, The (1999)",Action|Horror|Thriller
3618,2827,3,966596730,2827,"Astronaut's Wife, The (1999)",Sci-Fi|Thriller
3618,2683,3,966596730,2683,Austin Powers: The Spy Who Shagged Me (1999),Comedy
3618,2699,2,966596730,2699,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
3618,3004,4,966596730,3004,"Bachelor, The (1999)",Comedy|Romance
3618,3051,3,966596730,3051,Anywhere But Here (1999),Drama
3618,2770,3,966596763,2770,Bowfinger (1999),Comedy
3618,2710,3,966596763,2710,"Blair Witch Project, The (1999)",Horror
3618,2433,4,966596798,2433,"Civil Action, A (1998)",Drama
3618,2369,3,966596798,2369,Desperately Seeking Susan (1985),Comedy|Romance
3618,3203,3,966596798,3203,Dead Calm (1989),Thriller
3618,2722,3,966596798,2722,Deep Blue Sea (1999),Action|Sci-Fi|Thriller
3618,3543,3,966596846,3543,Diner (1982),Comedy|Drama
3618,2881,3,966596846,2881,Double Jeopardy (1999),Action|Thriller
3618,2718,1,966596846,2718,Drop Dead Gorgeous (1999),Comedy
3618,2605,3,966596846,2605,Entrapment (1999),Crime|Thriller
3618,2336,3,966596846,2336,Elizabeth (1998),Drama
3618,2599,3,966596846,2599,Election (1999),Comedy
3618,2428,2,966596886,2428,"Faculty, The (1998)",Horror|Sci-Fi
3618,2757,3,966596886,2757,Frances (1982),Drama
3618,2688,4,966596886,2688,"General's Daughter, The (1999)",Drama|Thriller
3618,2861,4,966596886,2861,For Love of the Game (1999),Comedy|Drama
3618,2333,4,966596886,2333,Gods and Monsters (1998),Drama
3618,2959,3,966596886,2959,Fight Club (1999),Drama
3618,233,2,966596886,233,Exotica (1994),Drama
3618,3175,3,966596886,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3618,2719,3,966596920,2719,"Haunting, The (1999)",Horror|Thriller
3618,2676,3,966596920,2676,Instinct (1999),Drama|Thriller
3618,407,2,966596920,407,In the Mouth of Madness (1995),Horror|Thriller
3618,2690,3,966596920,2690,"Ideal Husband, An (1999)",Comedy
3618,2392,3,966596920,2392,Jack Frost (1998),Comedy|Drama
3618,2629,3,966597079,2629,"Love Letter, The (1999)",Comedy|Romance
3618,3053,3,966597079,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
3618,913,3,966597079,913,"Maltese Falcon, The (1941)",Film-Noir|Mystery
3618,2882,2,966597079,2882,Jakob the Liar (1999),Drama
3618,3174,4,966597079,3174,Man on the Moon (1999),Comedy|Drama
3618,2713,3,966597079,2713,Lake Placid (1999),Horror|Thriller
3618,2734,3,966597119,2734,"Mosquito Coast, The (1986)",Drama
3618,2581,3,966597119,2581,Never Been Kissed (1999),Comedy|Romance
3618,2723,2,966597119,2723,Mystery Men (1999),Action|Adventure|Comedy
3618,2758,2,966597165,2758,Plenty (1985),Drama
3618,2013,3,966597165,2013,"Poseidon Adventure, The (1972)",Action|Adventure
3618,24,3,966597165,24,Powder (1995),Drama|Sci-Fi
2063,1193,4,974658632,1193,One Flew Over the Cuckoo's Nest (1975),Drama
2063,611,3,974658697,611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
2063,2759,2,974658697,2759,Dick (1999),Comedy
2063,1704,3,974658697,1704,Good Will Hunting (1997),Drama
2063,661,4,974658850,661,James and the Giant Peach (1996),Animation|Children's|Musical
2063,2791,4,974658850,2791,Airplane! (1980),Comedy
2063,2858,5,974658850,2858,American Beauty (1999),Comedy|Drama
2063,551,4,974658903,551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical
2063,589,2,974658903,589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
2063,3918,4,974658903,3918,Hellbound: Hellraiser II (1988),Horror
2063,3917,4,974658903,3917,Hellraiser (1987),Horror
2063,2160,3,974658945,2160,Rosemary's Baby (1968),Horror|Thriller
2063,2657,3,974658945,2657,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
2063,1673,3,974658989,1673,Boogie Nights (1997),Drama
2063,2455,3,974658989,2455,"Fly, The (1986)",Horror|Sci-Fi
2063,3481,4,974658989,3481,High Fidelity (2000),Comedy
2063,110,5,974658989,110,Braveheart (1995),Action|Drama|War
2063,3327,3,974659036,3327,Beyond the Mat (2000),Documentary
2063,3624,3,974659036,3624,Shanghai Noon (2000),Action
2063,3457,1,974659036,3457,Waking the Dead (1999),Drama
2063,3923,3,974659036,3923,Return of the Fly (1959),Horror|Sci-Fi
2063,1580,3,974659070,1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi
2063,3300,4,974659070,3300,Pitch Black (2000),Action|Sci-Fi
2063,3555,2,974659070,3555,U-571 (2000),Action|Thriller
2063,480,4,974659101,480,Jurassic Park (1993),Action|Adventure|Sci-Fi
2063,3450,3,974659127,3450,Grumpy Old Men (1993),Comedy
2063,3173,5,974659175,3173,Any Given Sunday (1999),Drama
2063,70,4,974659175,70,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller
2063,2792,4,974659207,2792,Airplane II: The Sequel (1982),Comedy
2063,2456,2,974659280,2456,"Fly II, The (1989)",Horror|Sci-Fi
2063,3,3,974659280,3,Grumpier Old Men (1995),Comedy|Romance
2063,1986,3,974659280,1986,Halloween 5: The Revenge of Michael Myers (1989),Horror
2063,1971,1,974659330,1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror
2063,3354,3,974659330,3354,Mission to Mars (2000),Sci-Fi
2063,1973,1,974659330,1973,Freddy's Dead: The Final Nightmare (1991),Horror
2063,1972,1,974659330,1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror
2063,891,3,974659330,891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
